continent,total_cases
Europe,5740.0
Europe,5870.0
Europe,6050.0
Europe,6258.0
Europe,6420.0
Europe,6571.0
Europe,6656.0
Europe,6855.0
Europe,7074.0
Europe,7329.0
Europe,7594.0
Europe,7900.0
Europe,8175.0
Europe,8311.0
Europe,8530.0
Europe,8888.0
Europe,9192.0
Europe,9549.0
Europe,9861.0
Europe,10123.0
Europe,10269.0
Europe,10414.0
Europe,10725.0
Europe,11094.0
Europe,11428.0
Europe,11739.0
Europe,11964.0
Europe,12081.0
Europe,12285.0
Europe,12626.0
Europe,12917.0
Europe,13107.0
Europe,13368.0
Europe,13533.0
Europe,13598.0
Europe,13749.0
Europe,14029.0
Europe,14279.0
Europe,14513.0
Europe,14725.0
Europe,14922.0
Europe,14992.0
Europe,15136.0
Europe,15340.0
Europe,15572.0
Europe,15795.0
Europe,16007.0
Europe,16197.0
Europe,16245.0
Europe,16380.0
Europe,16593.0
Europe,16827.0
Europe,17160.0
Europe,17401.0
Europe,17659.0
Europe,17797.0
Europe,18084.0
Europe,18447.0
Europe,18989.0
Europe,19446.0
Europe,19932.0
Europe,20440.0
Europe,20621.0
Europe,20993.0
Europe,21741.0
Europe,22534.0
Europe,23665.0
Europe,24761.0
Europe,25580.0
Europe,25973.0
Europe,26863.0
Europe,28287.0
Europe,29850.0
Europe,31717.0
Europe,33959.0
Europe,36380.0
Europe,37208.0
Europe,38621.0
Europe,40999.0
Europe,43775.0
Europe,46547.0
Europe,49316.0
Europe,51495.0
Europe,52660.0
Europe,54087.0
Europe,56567.0
Europe,59415.0
Europe,62305.0
Europe,64704.0
Europe,67247.0
Europe,68776.0
Europe,70243.0
Europe,72840.0
Europe,75922.0
Europe,78978.0
Europe,81844.0
Europe,84206.0
Europe,85519.0
Europe,87464.0
Europe,90715.0
Europe,93879.0
Europe,96837.0
Europe,100410.0
Europe,103718.0
Europe,105691.0
Europe,108014.0
Europe,111617.0
Europe,115626.0
Europe,119706.0
Europe,123693.0
Europe,126612.0
Europe,128442.0
Europe,131342.0
Europe,134881.0
Europe,139415.0
Europe,143370.0
Europe,147454.0
Europe,150353.0
Europe,152239.0
Europe,154852.0
Europe,159372.0
Europe,163992.0
Europe,168388.0
Europe,172523.0
Europe,175886.0
Europe,177358.0
Europe,179718.0
Europe,183045.0
Europe,186963.0
Europe,190235.0
Europe,192987.0
Europe,194962.0
Europe,195728.0
Europe,197323.0
Europe,200086.0
Europe,202319.0
Europe,203962.0
Europe,204312.0
Europe,204930.0
Europe,205246.0
Europe,206596.0
Europe,208446.0
Europe,210837.0
Europe,212007.0
Europe,212262.0
Europe,212958.0
Europe,213319.0
Europe,214390.0
Europe,216286.0
Europe,216848.0
Europe,217946.0
Europe,219347.0
Europe,219993.0
Europe,220223.0
Europe,220982.0
Europe,222117.0
Europe,223097.0
Europe,223812.0
Europe,224575.0
Europe,224954.0
Europe,225128.0
Europe,225648.0
Europe,226550.0
Europe,227326.0
Europe,227969.0
Europe,228568.0
Europe,228920.0
Europe,229054.0
Europe,229502.0
Europe,230359.0
Europe,230978.0
Europe,231539.0
Europe,232090.0
Europe,232426.0
Europe,232520.0
Europe,232907.0
Europe,233637.0
Europe,234153.0
Europe,234702.0
Europe,235126.0
Europe,235402.0
Europe,235473.0
Europe,235756.0
Europe,236333.0
Europe,236709.0
Europe,237080.0
Europe,237459.0
Europe,237657.0
Europe,237725.0
Europe,237999.0
Europe,238501.0
Europe,238866.0
Europe,239254.0
Europe,239685.0
Europe,239945.0
Europe,240017.0
Europe,240360.0
Europe,241048.0
Europe,241592.0
Europe,242097.0
Europe,242617.0
Europe,242973.0
Europe,243064.0
Europe,243458.0
Europe,244205.0
Europe,244872.0
Europe,245462.0
Europe,246120.0
Europe,246514.0
Europe,246608.0
Europe,247099.0
Europe,248061.0
Europe,248838.0
Europe,249661.0
Europe,250484.0
Europe,251045.0
Europe,251174.0
Europe,251865.0
Europe,253310.0
Europe,254507.0
Europe,255619.0
Europe,256805.0
Europe,257639.0
Europe,257789.0
Europe,258745.0
Europe,260636.0
Europe,262309.0
Europe,264111.0
Europe,265901.0
Europe,267222.0
Europe,267522.0
Europe,269009.0
Europe,271632.0
Europe,274054.0
Europe,276416.0
Europe,278650.0
Europe,280026.0
Europe,280164.0
Europe,280899.0
Europe,282548.0
Europe,285765.0
Europe,288364.0
Europe,290899.0
Europe,292516.0
Europe,292938.0
Europe,294874.0
Europe,297973.0
Europe,300900.0
Europe,303598.0
Europe,306225.0
Europe,307790.0
Europe,308200.0
Europe,310306.0
Europe,313423.0
Europe,316308.0
Europe,318837.0
Europe,321372.0
Europe,322626.0
Europe,323036.0
Europe,324833.0
Europe,327737.0
Europe,330176.0
Europe,332183.0
Europe,334229.0
Europe,335173.0
Europe,335522.0
Europe,336918.0
Europe,339412.0
Europe,341052.0
Europe,342487.0
Europe,343829.0
Europe,344494.0
Europe,344747.0
Europe,345623.0
Europe,347094.0
Europe,348158.0
Europe,349084.0
Europe,349910.0
Europe,350390.0
Europe,350506.0
Europe,350997.0
Europe,351997.0
Europe,352692.0
Europe,353217.0
Europe,353735.0
Europe,353986.0
Europe,354060.0
Europe,354383.0
Europe,354921.0
Europe,355296.0
Europe,355617.0
Europe,355955.0
Europe,356141.0
Europe,356181.0
Europe,356397.0
Europe,356829.0
Europe,357109.0
Europe,357197.0
Europe,357408.0
Europe,357565.0
Europe,357608.0
Europe,357786.0
Europe,358061.0
Europe,358245.0
Europe,358379.0
Europe,358504.0
Europe,358563.0
Europe,358581.0
Europe,358677.0
Europe,358823.0
Europe,358918.0
Europe,359031.0
Europe,359115.0
Europe,359173.0
Europe,359184.0
Europe,359259.0
Europe,359302.0
Europe,359403.0
Europe,359521.0
Europe,359607.0
Europe,359652.0
Europe,359666.0
Europe,359736.0
Europe,359872.0
Europe,359975.0
Europe,360067.0
Europe,360181.0
Europe,360237.0
Europe,360246.0
Europe,360342.0
Europe,360483.0
Europe,360593.0
Europe,360680.0
Europe,360768.0
Europe,360826.0
Europe,360841.0
Europe,360924.0
Europe,361079.0
Europe,361218.0
Europe,361349.0
Europe,361488.0
Europe,361595.0
Europe,361613.0
Europe,361759.0
Europe,361950.0
Europe,362129.0
Europe,362305.0
Europe,362496.0
Europe,362621.0
Europe,362648.0
Europe,362841.0
Europe,363039.0
Europe,363227.0
Europe,363397.0
Europe,363615.0
Europe,363758.0
Europe,363787.0
Europe,363973.0
Europe,364244.0
Europe,364491.0
Europe,364599.0
Europe,364832.0
Europe,365045.0
Europe,365089.0
Europe,365335.0
Europe,365716.0
Europe,366049.0
Europe,366357.0
Europe,366724.0
Europe,367022.0
Europe,367068.0
Europe,367409.0
Europe,367933.0
Europe,368419.0
Europe,368887.0
Europe,369392.0
Europe,369765.0
Europe,369838.0
Europe,370308.0
Europe,370985.0
Europe,371623.0
Europe,372219.0
Europe,372814.0
Europe,373191.0
Europe,373330.0
Europe,373998.0
Europe,374803.0
Europe,375601.0
Europe,376417.0
Europe,377299.0
Europe,377838.0
Europe,378022.0
Europe,378726.0
Europe,379963.0
Europe,380904.0
Europe,381946.0
Europe,383108.0
Europe,383915.0
Europe,384082.0
Europe,385056.0
Europe,386891.0
Europe,388260.0
Europe,389654.0
Europe,391109.0
Europe,391984.0
Europe,392248.0
Europe,393285.0
Europe,395097.0
Europe,396470.0
Europe,397761.0
Europe,399054.0
Europe,399891.0
Europe,400108.0
Europe,401169.0
Europe,403080.0
Europe,404790.0
Europe,406307.0
Europe,407755.0
Europe,408699.0
Europe,408918.0
Europe,409992.0
Europe,411917.0
Europe,413665.0
Europe,415356.0
Europe,416950.0
Europe,417858.0
Europe,418028.0
Europe,419035.0
Europe,421057.0
Europe,422908.0
Europe,424666.0
Europe,426613.0
Europe,427914.0
Europe,428233.0
Europe,429974.0
Europe,433136.0
Europe,436189.0
Europe,439447.0
Europe,443032.0
Europe,445325.0
Europe,446005.0
Europe,449365.0
Europe,453936.0
Europe,458090.0
Europe,462482.0
Europe,467029.0
Europe,470348.0
Europe,471474.0
Europe,472259.0
Europe,476832.0
Europe,483142.0
Europe,490074.0
Europe,497168.0
Europe,501327.0
Europe,502569.0
Europe,507535.0
Europe,514850.0
Europe,521837.0
Europe,528286.0
Europe,534601.0
Europe,538752.0
Europe,539887.0
Europe,544330.0
Europe,551000.0
Europe,558270.0
Europe,560504.0
Europe,566118.0
Europe,570380.0
Europe,571707.0
Europe,576633.0
Europe,582769.0
Europe,589015.0
Europe,594475.0
Europe,599977.0
Europe,603316.0
Europe,604347.0
Europe,608205.0
Europe,613914.0
Europe,619255.0
Europe,623776.0
Europe,628241.0
Europe,631037.0
Europe,631765.0
Europe,635027.0
Europe,639778.0
Europe,644206.0
Europe,648003.0
Europe,651863.0
Europe,654202.0
Europe,654655.0
Europe,657726.0
Europe,662397.0
Europe,666162.0
Europe,669940.0
Europe,673427.0
Europe,675363.0
Europe,675730.0
Europe,678533.0
Europe,682759.0
Europe,686590.0
Europe,689831.0
Europe,693102.0
Europe,693253.0
Europe,693813.0
Europe,697952.0
Europe,703720.0
Europe,709678.0
Europe,715245.0
Europe,720538.0
Europe,720951.0
Europe,722054.0
Europe,727899.0
Europe,736486.0
Europe,745544.0
Europe,749455.0
Europe,758272.0
Europe,765605.0
Europe,767183.0
Europe,775139.0
Europe,785033.0
Europe,794190.0
Europe,802745.0
Europe,811703.0
Europe,817435.0
Europe,818832.0
Europe,826380.0
Europe,836807.0
Europe,848150.0
Europe,859264.0
Europe,869965.0
Europe,877060.0
Europe,878891.0
Europe,887362.0
Europe,899174.0
Europe,909674.0
Europe,919598.0
Europe,929502.0
Europe,935722.0
Europe,937167.0
Europe,944552.0
Europe,954555.0
Europe,963370.0
Europe,971464.0
Europe,979000.0
Europe,983780.0
Europe,985050.0
Europe,990595.0
Europe,998463.0
Europe,1004804.0
Europe,1009973.0
Europe,1015185.0
Europe,1017915.0
Europe,1018367.0
Europe,1021777.0
Europe,1027572.0
Europe,1032033.0
Europe,1035632.0
Europe,1039157.0
Europe,1041212.0
Europe,1041524.0
Europe,1043334.0
Europe,1047108.0
Europe,1049667.0
Europe,1051697.0
Europe,1053568.0
Europe,1054596.0
Europe,1054794.0
Europe,1055943.0
Europe,1058453.0
Europe,1060078.0
Europe,1061429.0
Europe,1062953.0
North America,3.0
North America,4.0
North America,4.0
North America,4.0
North America,4.0
North America,5.0
North America,7.0
North America,11.0
North America,16.0
North America,21.0
North America,35.0
North America,40.0
North America,48.0
North America,57.0
North America,67.0
North America,80.0
North America,119.0
North America,139.0
North America,170.0
North America,186.0
North America,212.0
North America,233.0
North America,269.0
North America,288.0
North America,320.0
North America,350.0
North America,396.0
North America,457.0
North America,515.0
North America,564.0
North America,620.0
North America,669.0
North America,726.0
North America,766.0
North America,814.0
North America,862.0
North America,923.0
North America,986.0
North America,1035.0
North America,1087.0
North America,1137.0
North America,1189.0
North America,1235.0
North America,1285.0
North America,1337.0
North America,1369.0
North America,1389.0
North America,1437.0
North America,1467.0
North America,1501.0
North America,1537.0
North America,1611.0
North America,1649.0
North America,1668.0
North America,1685.0
North America,1703.0
North America,1729.0
North America,1741.0
North America,1754.0
North America,1766.0
North America,1783.0
North America,1804.0
North America,1810.0
North America,1830.0
North America,1840.0
North America,1862.0
North America,1872.0
North America,1881.0
North America,1887.0
North America,1900.0
North America,1908.0
North America,1916.0
North America,1931.0
North America,1941.0
North America,1947.0
North America,1963.0
North America,1974.0
North America,1983.0
North America,2005.0
North America,2025.0
North America,2045.0
North America,2083.0
North America,2092.0
North America,2107.0
North America,2119.0
North America,2133.0
North America,2173.0
North America,2191.0
North America,2200.0
North America,2205.0
North America,2211.0
North America,2219.0
North America,2233.0
North America,2238.0
North America,2248.0
North America,2262.0
North America,2273.0
North America,2280.0
North America,2295.0
North America,2305.0
North America,2309.0
North America,2312.0
North America,2315.0
North America,2318.0
North America,2319.0
North America,2321.0
North America,2325.0
North America,2330.0
North America,2332.0
North America,2340.0
North America,2341.0
North America,2348.0
North America,2353.0
North America,2361.0
North America,2369.0
North America,2372.0
North America,2380.0
North America,2395.0
North America,2399.0
North America,2403.0
North America,2413.0
North America,2420.0
North America,2426.0
North America,2428.0
North America,2432.0
North America,2438.0
North America,2440.0
North America,2444.0
North America,2445.0
North America,2446.0
North America,2446.0
North America,2449.0
North America,2462.0
North America,2466.0
North America,2469.0
North America,2478.0
North America,2495.0
North America,2532.0
North America,2555.0
North America,2588.0
North America,2597.0
North America,2608.0
North America,2633.0
North America,2646.0
North America,2670.0
North America,2701.0
North America,2726.0
North America,2775.0
North America,2829.0
North America,2888.0
North America,2953.0
North America,3046.0
North America,3093.0
North America,3128.0
North America,3174.0
North America,3229.0
North America,3292.0
North America,3316.0
North America,3364.0
North America,3408.0
North America,3482.0
North America,3565.0
North America,3582.0
North America,3617.0
North America,3682.0
North America,3717.0
North America,3744.0
North America,3759.0
North America,3806.0
North America,3866.0
North America,3925.0
North America,3973.0
North America,4032.0
North America,4065.0
North America,4126.0
North America,4214.0
North America,4266.0
North America,4298.0
North America,4309.0
North America,4352.0
North America,4377.0
North America,4459.0
North America,4551.0
North America,4593.0
North America,4653.0
North America,4684.0
North America,4726.0
North America,4803.0
North America,4876.0
North America,4933.0
North America,5004.0
North America,5055.0
North America,5091.0
North America,5141.0
North America,5222.0
North America,5270.0
North America,5310.0
North America,5350.0
North America,5412.0
North America,5457.0
North America,5483.0
North America,5531.0
North America,5597.0
North America,5670.0
North America,5718.0
North America,5780.0
North America,5809.0
North America,5845.0
North America,5883.0
North America,5898.0
North America,5917.0
North America,5943.0
North America,5948.0
North America,5978.0
North America,6000.0
North America,6017.0
North America,6035.0
North America,6062.0
North America,6118.0
North America,6170.0
North America,6220.0
North America,6258.0
North America,6305.0
North America,6368.0
North America,6421.0
North America,6479.0
North America,6534.0
North America,6566.0
North America,6595.0
North America,6678.0
North America,6727.0
North America,6766.0
North America,6801.0
North America,6887.0
North America,6935.0
North America,6970.0
North America,7035.0
North America,7144.0
North America,7184.0
North America,7228.0
North America,7267.0
North America,7297.0
North America,7349.0
North America,7392.0
North America,7429.0
North America,7487.0
North America,7541.0
North America,7568.0
North America,7590.0
North America,7639.0
North America,7667.0
North America,7704.0
North America,7725.0
North America,7763.0
North America,7798.0
North America,7846.0
North America,7879.0
North America,7950.0
North America,8026.0
North America,8075.0
North America,8110.0
North America,8173.0
North America,8233.0
North America,8284.0
North America,8381.0
North America,8456.0
North America,8531.0
North America,8610.0
North America,8714.0
North America,8782.0
North America,8906.0
North America,8982.0
North America,9106.0
North America,9181.0
North America,9267.0
North America,9354.0
North America,9423.0
North America,9492.0
North America,9588.0
North America,9671.0
North America,9771.0
North America,9893.0
North America,10024.0
North America,10127.0
North America,10242.0
North America,10384.0
North America,10500.0
North America,10717.0
North America,10900.0
North America,11038.0
North America,11205.0
North America,11434.0
North America,11601.0
North America,11687.0
North America,11863.0
North America,12056.0
North America,12225.0
North America,12424.0
North America,12740.0
North America,12964.0
North America,13165.0
North America,13479.0
North America,13823.0
North America,14188.0
North America,14576.0
North America,15007.0
North America,15494.0
North America,16044.0
North America,16549.0
North America,17096.0
North America,17501.0
North America,18151.0
North America,18443.0
North America,18773.0
North America,19122.0
North America,19530.0
North America,20060.0
North America,20627.0
North America,21261.0
North America,21828.0
North America,22614.0
North America,23439.0
North America,24105.0
North America,24764.0
North America,25674.0
North America,26686.0
North America,27592.0
North America,28636.0
North America,29529.0
North America,30345.0
North America,31190.0
North America,32011.0
North America,32831.0
North America,33484.0
North America,34064.0
North America,34922.0
North America,35772.0
North America,36595.0
North America,37483.0
North America,38289.0
North America,39004.0
North America,39941.0
North America,40765.0
North America,41688.0
North America,42547.0
North America,43484.0
North America,44523.0
North America,45361.0
North America,46197.0
North America,46896.0
North America,47566.0
North America,48441.0
North America,49161.0
North America,49779.0
North America,50590.0
North America,51587.0
North America,52501.0
North America,53308.0
North America,54085.0
North America,54835.0
North America,55693.0
North America,56566.0
North America,57607.0
North America,58379.0
North America,59157.0
North America,59919.0
North America,60558.0
North America,61472.0
North America,62206.0
North America,62998.0
North America,63725.0
North America,64414.0
North America,65149.0
North America,65962.0
North America,66758.0
North America,67476.0
North America,68250.0
North America,68986.0
North America,69802.0
North America,70634.0
North America,71584.0
North America,72503.0
North America,73204.0
North America,74212.0
North America,75263.0
North America,76276.0
North America,77353.0
North America,78382.0
North America,79544.0
North America,80610.0
North America,81640.0
North America,82601.0
North America,83515.0
North America,84532.0
North America,85572.0
North America,86531.0
North America,87385.0
North America,88445.0
North America,89404.0
North America,90408.0
North America,91448.0
North America,92474.0
North America,93511.0
North America,94571.0
North America,95754.0
North America,96760.0
North America,97967.0
North America,99208.0
North America,100318.0
North America,101503.0
North America,102441.0
North America,103524.0
North America,104512.0
North America,105661.0
North America,106707.0
North America,107622.0
North America,108693.0
North America,109625.0
North America,110644.0
North America,111654.0
North America,112714.0
North America,113876.0
North America,114912.0
North America,115981.0
North America,117097.0
North America,118168.0
North America,119375.0
North America,120561.0
North America,121838.0
North America,123221.0
North America,124454.0
North America,125511.0
North America,126755.0
North America,128094.0
North America,129346.0
North America,130543.0
North America,131832.0
North America,133053.0
North America,134208.0
North America,135499.0
North America,136628.0
North America,137730.0
North America,138899.0
North America,140087.0
North America,141166.0
North America,142266.0
North America,143323.0
North America,144514.0
North America,145567.0
North America,146696.0
North America,147831.0
North America,148918.0
North America,150103.0
North America,151259.0
North America,152420.0
North America,153578.0
North America,154866.0
North America,156238.0
North America,157708.0
North America,159057.0
North America,160594.0
North America,161997.0
North America,163415.0
North America,164896.0
North America,166368.0
North America,167804.0
North America,169365.0
North America,170854.0
North America,172909.0
North America,174789.0
North America,177253.0
North America,179656.0
North America,182354.0
North America,184943.0
North America,188023.0
North America,190993.0
North America,193945.0
North America,197253.0
North America,200728.0
North America,204247.0
North America,207322.0
North America,210913.0
North America,214577.0
North America,218396.0
North America,224818.0
North America,231568.0
North America,238491.0
North America,244914.0
North America,250527.0
North America,256607.0
North America,263086.0
North America,269546.0
North America,275608.0
North America,281887.0
North America,288392.0
North America,294449.0
North America,300854.0
North America,308599.0
North America,316383.0
North America,324115.0
North America,332968.0
North America,341152.0
North America,349055.0
North America,358378.0
North America,366985.0
North America,375721.0
North America,384596.0
North America,394343.0
North America,403622.0
North America,413251.0
North America,422614.0
North America,431013.0
North America,439899.0
North America,448792.0
North America,458219.0
North America,466169.0
North America,475105.0
North America,483710.0
North America,491904.0
North America,500216.0
North America,509032.0
North America,517668.0
North America,526837.0
North America,536609.0
North America,545275.0
North America,554247.0
North America,564011.0
North America,573751.0
North America,583299.0
North America,592619.0
North America,602526.0
North America,611163.0
North America,619672.0
North America,627311.0
North America,634161.0
North America,640438.0
North America,646513.0
North America,652855.0
North America,659464.0
North America,665672.0
North America,672599.0
North America,680453.0
North America,689674.0
North America,696904.0
North America,704675.0
North America,712992.0
North America,720739.0
North America,729133.0
North America,737168.0
North America,745202.0
North America,753544.0
North America,761060.0
North America,768497.0
North America,776125.0
North America,784416.0
North America,792933.0
North America,801367.0
North America,809911.0
North America,818200.0
North America,825351.0
North America,832286.0
North America,839981.0
North America,847494.0
North America,854167.0
North America,860799.0
North America,866808.0
North America,872425.0
North America,877428.0
North America,882477.0
North America,887350.0
North America,891447.0
North America,895719.0
North America,900512.0
North America,904108.0
North America,907941.0
North America,911337.0
North America,914779.0
North America,918383.0
North America,921328.0
North America,923966.0
North America,926320.0
North America,928684.0
North America,930822.0
North America,932768.0
North America,934965.0
North America,936809.0
North America,938577.0
North America,940127.0
North America,941562.0
North America,943038.0
North America,944431.0
North America,945750.0
North America,946960.0
North America,947935.0
North America,948847.0
North America,949747.0
North America,950613.0
North America,951325.0
North America,952001.0
North America,952634.0
North America,953183.0
North America,953750.0
North America,954342.0
North America,954948.0
North America,955498.0
North America,955981.0
North America,956452.0
North America,956919.0
North America,957332.0
North America,957735.0
North America,958097.0
North America,958390.0
North America,958738.0
North America,959064.0
North America,959307.0
North America,959553.0
North America,959869.0
North America,960185.0
North America,960472.0
North America,960802.0
North America,961042.0
North America,961276.0
North America,961458.0
North America,961698.0
North America,961884.0
North America,962067.0
North America,962220.0
North America,962350.0
North America,962486.0
North America,962628.0
North America,962778.0
North America,962892.0
North America,963002.0
North America,963090.0
North America,963194.0
North America,963269.0
North America,963347.0
North America,963428.0
North America,963493.0
North America,963566.0
North America,963628.0
North America,963693.0
North America,963751.0
North America,963813.0
North America,963885.0
North America,963958.0
North America,964035.0
North America,964097.0
North America,964176.0
North America,964237.0
North America,964317.0
North America,964406.0
North America,964482.0
North America,964607.0
North America,964729.0
North America,964857.0
North America,965002.0
North America,965243.0
North America,965571.0
North America,966004.0
North America,966473.0
North America,966942.0
North America,967498.0
North America,968171.0
North America,969138.0
North America,970567.0
North America,972513.0
North America,974687.0
North America,977410.0
North America,979929.0
North America,982614.0
North America,985402.0
North America,988789.0
North America,992125.0
North America,995631.0
North America,999193.0
North America,1002499.0
North America,1005649.0
North America,1008616.0
North America,1011811.0
North America,1015203.0
North America,1018604.0
North America,1022112.0
North America,1025419.0
North America,1028183.0
North America,1031170.0
North America,1033984.0
North America,1036783.0
North America,1039842.0
North America,1042671.0
North America,1044790.0
North America,1046400.0
North America,1047860.0
North America,1049406.0
North America,1050840.0
North America,1052220.0
North America,1053560.0
North America,1054909.0
North America,1055927.0
North America,1056846.0
North America,1057797.0
North America,1058946.0
North America,1059834.0
North America,1060732.0
North America,1061524.0
North America,1062154.0
North America,1062748.0
North America,1063481.0
North America,1064128.0
North America,1064757.0
North America,1065385.0
North America,1065947.0
North America,1066414.0
North America,1066927.0
North America,1067522.0
North America,1068148.0
North America,1068757.0
North America,1069387.0
North America,1069862.0
North America,1070258.0
North America,1070730.0
North America,1071326.0
North America,1071964.0
North America,1072474.0
North America,1.0
North America,1.0
North America,1.0
North America,3.0
North America,3.0
North America,3.0
North America,3.0
North America,3.0
North America,3.0
North America,4.0
North America,6.0
North America,6.0
North America,6.0
North America,8.0
North America,8.0
North America,8.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,11.0
North America,13.0
North America,13.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,14.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,16.0
North America,17.0
North America,17.0
North America,18.0
North America,18.0
North America,18.0
North America,18.0
North America,18.0
North America,19.0
North America,19.0
North America,19.0
North America,20.0
North America,21.0
North America,21.0
North America,21.0
North America,21.0
North America,21.0
North America,21.0
North America,21.0
North America,22.0
North America,22.0
North America,22.0
North America,22.0
North America,22.0
North America,22.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,23.0
North America,25.0
North America,25.0
North America,25.0
North America,25.0
North America,25.0
North America,25.0
North America,26.0
North America,26.0
North America,28.0
North America,28.0
North America,28.0
North America,28.0
North America,28.0
North America,28.0
North America,28.0
North America,29.0
North America,29.0
North America,29.0
North America,29.0
North America,29.0
North America,29.0
North America,29.0
North America,29.0
North America,29.0
North America,29.0
North America,29.0
North America,29.0
North America,29.0
North America,31.0
North America,31.0
North America,31.0
North America,31.0
North America,32.0
North America,32.0
North America,32.0
North America,32.0
North America,32.0
North America,33.0
North America,34.0
North America,36.0
North America,36.0
North America,36.0
North America,36.0
North America,37.0
North America,39.0
North America,39.0
North America,47.0
North America,49.0
North America,53.0
North America,55.0
North America,62.0
North America,62.0
North America,67.0
North America,68.0
North America,71.0
North America,75.0
North America,78.0
North America,78.0
North America,88.0
North America,92.0
North America,102.0
North America,107.0
North America,116.0
North America,131.0
North America,135.0
North America,145.0
North America,157.0
North America,161.0
North America,169.0
North America,192.0
North America,210.0
North America,228.0
North America,247.0
North America,268.0
North America,282.0
North America,291.0
North America,301.0
North America,315.0
North America,329.0
North America,337.0
North America,360.0
North America,364.0
North America,370.0
North America,392.0
North America,399.0
North America,411.0
North America,429.0
North America,452.0
North America,462.0
North America,476.0
North America,505.0
North America,532.0
North America,549.0
North America,571.0
North America,583.0
North America,585.0
North America,619.0
North America,645.0
North America,673.0
North America,698.0
North America,715.0
North America,744.0
North America,751.0
North America,759.0
North America,785.0
North America,804.0
North America,818.0
North America,837.0
North America,858.0
North America,873.0
North America,884.0
North America,907.0
North America,944.0
North America,958.0
North America,970.0
North America,987.0
North America,995.0
North America,1000.0
North America,1021.0
North America,1030.0
North America,1053.0
North America,1077.0
North America,1097.0
North America,1102.0
North America,1131.0
North America,1182.0
North America,1215.0
North America,1261.0
North America,1307.0
North America,1340.0
North America,1374.0
North America,1415.0
North America,1482.0
North America,1561.0
North America,1620.0
North America,1682.0
North America,1749.0
North America,1773.0
North America,1827.0
North America,1929.0
North America,2046.0
North America,2157.0
North America,2258.0
North America,2364.0
North America,2379.0
North America,2503.0
North America,2658.0
North America,2740.0
North America,2890.0
North America,3011.0
North America,3136.0
North America,3174.0
North America,3246.0
North America,3325.0
North America,3404.0
North America,3501.0
North America,3576.0
North America,3624.0
North America,3661.0
North America,3699.0
North America,3767.0
North America,3823.0
North America,3881.0
North America,3920.0
North America,3947.0
North America,3974.0
North America,4006.0
North America,4051.0
North America,4099.0
North America,4138.0
North America,4140.0
North America,4144.0
North America,4151.0
North America,4179.0
North America,4230.0
North America,4260.0
North America,4289.0
North America,4294.0
North America,4317.0
North America,4323.0
North America,4342.0
North America,4378.0
North America,4405.0
North America,4422.0
North America,4445.0
North America,4458.0
North America,4464.0
North America,4469.0
North America,4488.0
North America,4498.0
North America,4505.0
North America,4514.0
North America,4514.0
North America,4523.0
North America,4527.0
North America,4535.0
North America,4537.0
North America,4543.0
North America,4543.0
North America,4548.0
North America,4548.0
North America,4558.0
North America,4567.0
North America,4574.0
North America,4579.0
North America,4582.0
North America,4585.0
North America,4585.0
North America,4591.0
North America,4595.0
North America,4597.0
North America,4600.0
North America,4605.0
North America,4613.0
North America,4613.0
North America,4620.0
North America,4628.0
North America,4633.0
North America,4643.0
North America,4643.0
North America,4650.0
North America,4652.0
North America,4655.0
North America,4658.0
North America,4666.0
North America,4675.0
North America,4681.0
North America,4681.0
North America,4694.0
North America,4696.0
North America,4705.0
North America,4708.0
North America,4717.0
North America,4727.0
North America,4730.0
North America,4731.0
North America,4736.0
North America,4740.0
North America,4751.0
North America,4769.0
North America,4790.0
North America,4807.0
North America,4813.0
North America,4830.0
North America,4862.0
North America,4915.0
North America,4960.0
North America,5051.0
North America,5110.0
North America,5138.0
North America,5238.0
North America,5380.0
North America,5520.0
North America,5676.0
North America,5839.0
North America,5997.0
North America,6041.0
North America,6174.0
North America,6424.0
North America,6648.0
North America,7057.0
North America,7335.0
North America,7558.0
North America,7740.0
North America,7898.0
North America,8404.0
North America,8834.0
North America,9171.0
North America,9635.0
North America,9890.0
North America,10066.0
North America,10185.0
North America,10185.0
North America,10632.0
North America,10909.0
North America,11180.0
North America,11355.0
North America,11385.0
North America,11430.0
North America,11581.0
North America,11674.0
North America,11769.0
North America,11837.0
North America,11882.0
North America,11903.0
North America,11903.0
North America,11983.0
North America,12022.0
North America,12058.0
