date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
05/02/2015 23:42,20.29,21.29,0,446.5,0.003127468,NO
05/02/2015 23:44,20.29,21.29,0,445,0.003127468,NO
05/02/2015 23:44,20.29,21.29,0,447,0.003127468,NO
05/02/2015 23:45,20.29,21.29,0,443.5,0.003127468,NO
05/02/2015 23:47,20.29,21.29,0,447,0.003127468,NO
05/02/2015 23:48,20.29,21.29,0,445,0.003127468,NO
05/02/2015 23:49,20.29,21.29,0,443,0.003127468,NO
05/02/2015 23:50,20.29,21.29,0,446,0.003127468,NO
05/02/2015 23:51,20.245,21.245,0,438,0.003112111,NO
05/02/2015 23:53,20.29,21.29,0,443,0.003127468,NO
05/02/2015 23:54,20.29,21.29,0,441,0.003127468,NO
05/02/2015 23:55,20.29,21.29,0,439.5,0.003127468,NO
05/02/2015 23:57,20.2,21.2,0,442.5,0.003096814,NO
05/02/2015 23:57,20.2,21.2,0,443.5,0.003096814,NO
05/02/2015 23:58,20.2,21.2,0,444,0.003096814,NO
06/02/2015 00:00,20.2,21.29,0,438,0.003110027,NO
06/02/2015 00:01,20.2,21.2,0,439,0.003096814,NO
06/02/2015 00:02,20.2,21.29,0,441.5,0.003110027,NO
06/02/2015 00:03,20.2,21.29,0,444,0.003110027,NO
06/02/2015 00:04,20.2,21.29,0,446.5,0.003110027,NO
06/02/2015 00:04,20.2,21.29,0,446,0.003110027,NO
06/02/2015 00:06,20.2,21.29,0,447,0.003110027,NO
06/02/2015 00:07,20.2,21.29,0,447,0.003110027,NO
06/02/2015 00:08,20.2,21.29,0,445.75,0.003110027,NO
06/02/2015 00:10,20.2,21.29,0,445,0.003110027,NO
06/02/2015 00:10,20.2,21.29,0,444.5,0.003110027,NO
06/02/2015 00:13,20.15,21.245,0,446.5,0.003093788,NO
06/02/2015 00:14,20.2,21.29,0,448,0.003110027,NO
06/02/2015 00:15,20.15,21.245,0,450,0.003093788,NO
06/02/2015 00:16,20.15,21.29,0,452,0.003100374,NO
06/02/2015 00:16,20.2,21.2,0,449,0.003096814,NO
06/02/2015 00:17,20.15,21.2,0,446.5,0.003087203,NO
06/02/2015 00:19,20.2,21.2,0,446.5,0.003096814,NO
06/02/2015 00:20,20.15,21.2,0,448.5,0.003087203,NO
06/02/2015 00:21,20.1,21.2,0,446,0.003077618,NO
06/02/2015 00:22,20.2,21.2,0,446,0.003096814,NO
06/02/2015 00:23,20.1,21.2,0,441,0.003077618,NO
06/02/2015 00:23,20.1,21.2,0,443,0.003077618,NO
06/02/2015 00:26,20.1,21,0,444,0.003048442,NO
06/02/2015 00:27,20.1,21.1,0,443,0.003063029,NO
06/02/2015 00:28,20.1,21.1,0,444,0.003063029,NO
06/02/2015 00:29,20.1,21.1,0,447.5,0.003063029,NO
06/02/2015 00:29,20.1,21.1,0,443,0.003063029,NO
06/02/2015 00:33,20.1,21,0,444.5,0.003048442,NO
06/02/2015 00:35,20.1,21,0,446.5,0.003048442,NO
06/02/2015 00:36,20.1,21,0,445,0.003048442,NO
06/02/2015 00:36,20.1,21,0,442,0.003048442,NO
06/02/2015 00:39,20.2,21,0,441,0.003067455,NO
06/02/2015 00:40,20.2,20.89,0,446,0.003051308,NO
06/02/2015 00:42,20.2,20.89,0,439,0.003051308,NO
06/02/2015 00:43,20.2,20.79,0,441,0.00303663,NO
06/02/2015 00:45,20.2,20.79,0,442,0.00303663,NO
06/02/2015 00:46,20.2,20.745,0,443.5,0.003030026,NO
06/02/2015 00:47,20.245,20.84,0,443,0.003052493,NO
06/02/2015 00:48,20.245,20.84,0,442,0.003052493,NO
06/02/2015 00:49,20.29,20.89,0,443,0.003068418,NO
06/02/2015 00:49,20.29,20.89,0,444,0.003068418,NO
06/02/2015 00:51,20.29,20.79,0,443,0.003053658,NO
06/02/2015 00:52,20.29,20.79,0,442,0.003053658,NO
06/02/2015 00:53,20.29,20.79,0,443,0.003053658,NO
06/02/2015 00:53,20.29,20.79,0,441,0.003053658,NO
06/02/2015 00:55,20.29,20.7,0,446,0.003040374,NO
06/02/2015 00:56,20.29,20.7,0,439,0.003040374,NO
06/02/2015 00:59,20.29,20.65,0,446,0.003032994,NO
06/02/2015 01:00,20.29,20.7,0,442,0.003040374,NO
06/02/2015 01:01,20.29,20.7,0,441.5,0.003040374,NO
06/02/2015 01:01,20.29,20.7,0,440.5,0.003040374,NO
06/02/2015 01:02,20.29,20.7,0,443.5,0.003040374,NO
06/02/2015 01:04,20.29,20.7,0,440.5,0.003040374,NO
06/02/2015 01:05,20.29,20.7,0,437.5,0.003040374,NO
06/02/2015 01:06,20.29,20.7,0,438,0.003040374,NO
06/02/2015 01:07,20.29,20.7,0,443,0.003040374,NO
06/02/2015 01:08,20.26,20.7,0,443,0.003034714,NO
06/02/2015 01:11,20.29,20.7,0,437,0.003040374,NO
06/02/2015 01:12,20.29,20.7,0,439,0.003040374,NO
06/02/2015 01:13,20.245,20.7,0,436,0.003031887,NO
06/02/2015 01:14,20.29,20.7,0,432.5,0.003040374,NO
06/02/2015 01:15,20.245,20.65,0,442,0.003024528,NO
06/02/2015 01:17,20.2,20.6,0,444.5,0.003008744,NO
06/02/2015 01:18,20.29,20.7,0,447,0.003040374,NO
06/02/2015 01:19,20.2,20.6,0,446,0.003008744,NO
06/02/2015 01:21,20.245,20.55,0,440,0.003009811,NO
06/02/2015 01:21,20.29,20.6,0,440,0.003025615,NO
06/02/2015 01:24,20.29,20.5,0,442,0.003010856,NO
06/02/2015 01:25,20.29,20.55,0,441,0.003018235,NO
06/02/2015 01:25,20.29,20.6,0,441,0.003025615,NO
06/02/2015 01:27,20.29,20.5,0,441.75,0.003010856,NO
06/02/2015 01:28,20.39,20.445,0,443,0.003021439,NO
06/02/2015 01:30,20.39,20.39,0,443,0.003013271,NO
06/02/2015 01:31,20.39,20.29,0,440,0.002998422,NO
06/02/2015 01:32,20.39,20.2,0,441,0.002985058,NO
06/02/2015 01:33,20.39,20.2,0,439,0.002985058,NO
06/02/2015 01:34,20.39,20.2,0,436,0.002985058,NO
06/02/2015 01:34,20.39,20.1,0,433.5,0.00297021,NO
06/02/2015 01:36,20.39,20.1,0,435,0.00297021,NO
06/02/2015 01:37,20.39,20.05,0,434,0.002962786,NO
06/02/2015 01:38,20.34,20.05,0,438.5,0.002953606,NO
06/02/2015 01:38,20.39,20.05,0,440,0.002962786,NO
06/02/2015 01:40,20.39,20,0,439,0.002955362,NO
06/02/2015 01:40,20.39,20,0,440.5,0.002955362,NO
06/02/2015 01:41,20.39,20,0,433,0.002955362,NO
06/02/2015 01:43,20.39,19.945,0,436.5,0.002947197,NO
06/02/2015 01:44,20.5,19.89,0,438,0.002959152,NO
06/02/2015 01:46,20.5,19.89,0,441,0.002959152,NO
06/02/2015 01:46,20.5,19.89,0,434,0.002959152,NO
06/02/2015 01:47,20.5,19.89,0,439.5,0.002959152,NO
06/02/2015 01:49,20.5,19.89,0,438,0.002959152,NO
06/02/2015 01:50,20.5,19.89,0,435.5,0.002959152,NO
06/02/2015 01:51,20.5,19.89,0,436,0.002959152,NO
06/02/2015 01:52,20.5,19.89,0,439.5,0.002959152,NO
06/02/2015 01:53,20.5,19.89,0,439.5,0.002959152,NO
06/02/2015 01:53,20.5,19.89,0,438.5,0.002959152,NO
06/02/2015 01:54,20.5,19.89,0,435,0.002959152,NO
06/02/2015 01:56,20.5,19.745,0,435,0.002937477,NO
06/02/2015 01:57,20.5,19.79,0,436,0.002944204,NO
06/02/2015 01:58,20.55,19.84,0,433,0.00296084,NO
06/02/2015 01:59,20.5,19.745,0,431.5,0.002937477,NO
06/02/2015 02:00,20.5,19.65,0,436.5,0.002923278,NO
06/02/2015 02:02,20.5,19.7,0,437,0.002930751,NO
06/02/2015 02:03,20.6,19.6,0,435,0.00293393,NO
06/02/2015 02:04,20.5,19.745,0,437,0.002937477,NO
06/02/2015 02:05,20.6,19.6,0,433,0.00293393,NO
06/02/2015 02:06,20.5,19.65,0,431.5,0.002923278,NO
06/02/2015 02:06,20.5,19.65,0,432,0.002923278,NO
06/02/2015 02:08,20.55,19.65,0,429,0.002932352,NO
06/02/2015 02:09,20.55,19.6,0,430,0.002924855,NO
06/02/2015 02:10,20.5,19.6,0,430.5,0.002915804,NO
06/02/2015 02:10,20.55,19.6,0,433,0.002924855,NO
06/02/2015 02:12,20.6,19.6,0,436,0.00293393,NO
06/02/2015 02:12,20.6,19.53,0,435,0.002923403,NO
06/02/2015 02:13,20.6,19.445,0,434,0.00291062,NO
06/02/2015 02:15,20.5,19.55,0,434,0.002908331,NO
06/02/2015 02:16,20.5,19.6,0,435,0.002915804,NO
06/02/2015 02:17,20.6,19.6,0,438,0.00293393,NO
06/02/2015 02:18,20.6,19.5,0,440,0.002918891,NO
06/02/2015 02:22,20.6,19.5,0,433,0.002918891,NO
06/02/2015 02:23,20.6,19.445,0,435.5,0.00291062,NO
06/02/2015 02:23,20.6,19.5,0,435,0.002918891,NO
06/02/2015 02:25,20.6,19.5,0,437,0.002918891,NO
06/02/2015 02:25,20.6,19.34,0,436,0.00289483,NO
06/02/2015 02:26,20.5,19.34,0,438,0.002876947,NO
06/02/2015 02:28,20.6,19.5,0,440,0.002918891,NO
06/02/2015 02:29,20.55,19.445,0,438.5,0.002901617,NO
06/02/2015 02:30,20.55,19.39,0,436,0.002893372,NO
06/02/2015 02:31,20.6,19.34,0,433,0.00289483,NO
06/02/2015 02:31,20.5,19.39,0,432.5,0.002884419,NO
06/02/2015 02:32,20.5,19.39,0,434.5,0.002884419,NO
06/02/2015 02:34,20.55,19.29,0,433.5,0.00287838,NO
06/02/2015 02:35,20.6,19.39,0,433.5,0.002902349,NO
06/02/2015 02:36,20.6,19.295,0,434.5,0.002888063,NO
06/02/2015 02:37,20.6,19.29,0,434,0.002887311,NO
06/02/2015 02:38,20.6,19.29,0,435,0.002887311,NO
06/02/2015 02:38,20.5,19.34,0,431,0.002876947,NO
06/02/2015 02:39,20.5,19.29,0,431.5,0.002869474,NO
06/02/2015 02:42,20.5,19.39,0,436,0.002884419,NO
06/02/2015 02:43,20.5,19.39,0,436,0.002884419,NO
06/02/2015 02:44,20.5,19.245,0,441.5,0.00286275,NO
06/02/2015 02:44,20.5,19.2,0,434,0.002856025,NO
06/02/2015 02:45,20.39,19.29,0,433.5,0.002849966,NO
06/02/2015 02:48,20.5,19.29,0,434.5,0.002869474,NO
06/02/2015 02:49,20.5,19.2,0,433.5,0.002856025,NO
06/02/2015 02:50,20.5,19.15,0,435.5,0.002848553,NO
06/02/2015 02:51,20.445,19.05,0,435,0.002823965,NO
06/02/2015 02:53,20.39,19.245,0,430.5,0.002843287,NO
06/02/2015 02:54,20.39,19.2,0,426,0.002836609,NO
06/02/2015 02:55,20.5,19.2,0,429,0.002856025,NO
06/02/2015 02:55,20.5,19.2,0,435.5,0.002856025,NO
06/02/2015 02:57,20.5,19.2,0,433.5,0.002856025,NO
06/02/2015 02:57,20.5,19.2,0,427.5,0.002856025,NO
06/02/2015 03:00,20.525,19.175,0,433,0.002856712,NO
06/02/2015 03:01,20.5,19.1,0,432.5,0.002841082,NO
06/02/2015 03:02,20.5,19.1,0,431,0.002841082,NO
06/02/2015 03:04,20.5,19.1,0,433,0.002841082,NO
06/02/2015 03:04,20.5,19.1,0,434,0.002841082,NO
06/02/2015 03:06,20.5,19.1,0,437,0.002841082,NO
06/02/2015 03:07,20.5,19.1,0,437,0.002841082,NO
06/02/2015 03:08,20.5,19.1,0,439,0.002841082,NO
06/02/2015 03:10,20.525,19.075,0,432,0.002841746,NO
06/02/2015 03:10,20.5,19.05,0,429.5,0.002833611,NO
06/02/2015 03:11,20.5,19.1,0,436.5,0.002841082,NO
06/02/2015 03:14,20.55,19,0,430,0.002834911,NO
06/02/2015 03:15,20.5,18.945,0,425,0.002817922,NO
06/02/2015 03:16,20.55,19,0,425.5,0.002834911,NO
06/02/2015 03:16,20.55,19,0,434,0.002834911,NO
06/02/2015 03:17,20.5,19,0,433,0.00282614,NO
06/02/2015 03:19,20.5,19,0,433,0.00282614,NO
06/02/2015 03:21,20.5,19,0,426,0.00282614,NO
06/02/2015 03:23,20.6,18.945,0,436,0.002835436,NO
06/02/2015 03:24,20.6,19,0,437.5,0.002843706,NO
06/02/2015 03:26,20.5,19,0,433.5,0.00282614,NO
06/02/2015 03:27,20.55,18.945,0,432.5,0.002826667,NO
06/02/2015 03:28,20.55,18.945,0,430,0.002826667,NO
06/02/2015 03:29,20.5,19,0,433,0.00282614,NO
06/02/2015 03:29,20.6,19,0,439,0.002843706,NO
06/02/2015 03:30,20.5,18.89,0,429.5,0.002809704,NO
06/02/2015 03:32,20.55,19,0,431,0.002834911,NO
06/02/2015 03:33,20.6,19,0,433,0.002843706,NO
06/02/2015 03:34,20.55,19,0,434,0.002834911,NO
06/02/2015 03:35,20.55,18.89,0,434.5,0.002818424,NO
06/02/2015 03:36,20.5,18.945,0,435.5,0.002817922,NO
06/02/2015 03:36,20.5,18.84,0,434.5,0.002802233,NO
06/02/2015 03:38,20.5,18.89,0,433.5,0.002809704,NO
06/02/2015 03:39,20.5,19,0,433,0.00282614,NO
06/02/2015 03:40,20.5,19,0,433.5,0.00282614,NO
06/02/2015 03:40,20.5,19,0,434.5,0.00282614,NO
06/02/2015 03:42,20.5,19,0,438,0.00282614,NO
06/02/2015 03:42,20.5,18.945,0,437,0.002817922,NO
06/02/2015 03:43,20.445,18.945,0,435,0.002808329,NO
06/02/2015 03:45,20.5,19,0,434,0.00282614,NO
06/02/2015 03:46,20.5,18.895,0,434.5,0.002810451,NO
06/02/2015 03:47,20.5,18.89,0,431,0.002809704,NO
06/02/2015 03:48,20.5,19,0,433.5,0.00282614,NO
06/02/2015 03:51,20.39,18.79,0,429.5,0.002775765,NO
06/02/2015 03:53,20.39,18.84,0,430,0.002783184,NO
06/02/2015 03:53,20.39,18.7,0,430,0.002762411,NO
06/02/2015 03:55,20.39,18.89,0,424,0.002790604,NO
06/02/2015 03:58,20.39,18.79,0,431,0.002775765,NO
06/02/2015 03:59,20.39,18.79,0,433.5,0.002775765,NO
06/02/2015 04:00,20.445,18.79,0,430,0.00278525,NO
06/02/2015 04:01,20.445,18.79,0,434,0.00278525,NO
06/02/2015 04:01,20.5,18.79,0,434,0.002794763,NO
06/02/2015 04:02,20.5,18.79,0,435.5,0.002794763,NO
06/02/2015 04:05,20.5,18.745,0,434.5,0.00278804,NO
06/02/2015 04:06,20.5,18.745,0,434,0.00278804,NO
06/02/2015 04:07,20.5,18.7,0,434,0.002781317,NO
06/02/2015 04:08,20.5,18.79,0,435,0.002794763,NO
06/02/2015 04:08,20.5,18.79,0,430.5,0.002794763,NO
06/02/2015 04:09,20.5,18.7,0,436,0.002781317,NO
06/02/2015 04:14,20.39,18.7,0,434.5,0.002762411,NO
06/02/2015 04:15,20.39,18.7,0,429.5,0.002762411,NO
06/02/2015 04:17,20.39,18.745,0,432,0.002769088,NO
06/02/2015 04:18,20.39,18.7,0,435.5,0.002762411,NO
06/02/2015 04:19,20.39,18.6,0,436,0.002747573,NO
06/02/2015 04:20,20.39,18.745,0,430,0.002769088,NO
06/02/2015 04:21,20.39,18.76,0,434,0.002771313,NO
06/02/2015 04:21,20.39,18.745,0,435,0.002769088,NO
06/02/2015 04:23,20.39,18.7,0,434.5,0.002762411,NO
06/02/2015 04:24,20.39,18.7,0,427.5,0.002762411,NO
06/02/2015 04:25,20.5,18.745,0,433,0.00278804,NO
06/02/2015 04:27,20.39,18.7,0,438,0.002762411,NO
06/02/2015 04:27,20.445,18.7,0,434,0.00277185,NO
06/02/2015 04:30,20.5,18.7,0,435,0.002781317,NO
06/02/2015 04:31,20.445,18.7,0,433.5,0.00277185,NO
06/02/2015 04:32,20.39,18.6,0,432,0.002747573,NO
06/02/2015 04:33,20.39,18.7,0,434,0.002762411,NO
06/02/2015 04:34,20.39,18.7,0,439,0.002762411,NO
06/02/2015 04:34,20.39,18.7,0,434,0.002762411,NO
06/02/2015 04:36,20.445,18.7,0,430,0.00277185,NO
06/02/2015 04:37,20.445,18.7,0,435,0.00277185,NO
06/02/2015 04:38,20.5,18.7,0,437.5,0.002781317,NO
06/02/2015 04:38,20.5,18.7,0,434,0.002781317,NO
06/02/2015 04:40,20.445,18.7,0,436,0.00277185,NO
06/02/2015 04:40,20.445,18.7,0,432.5,0.00277185,NO
06/02/2015 04:43,20.39,18.7,0,430,0.002762411,NO
06/02/2015 04:44,20.5,18.7,0,436,0.002781317,NO
06/02/2015 04:45,20.5,18.745,0,436.5,0.00278804,NO
06/02/2015 04:46,20.39,18.6,0,435,0.002747573,NO
06/02/2015 04:47,20.39,18.6,0,432,0.002747573,NO
06/02/2015 04:49,20.39,18.65,0,431,0.002754992,NO
06/02/2015 04:50,20.39,18.7,0,425.5,0.002762411,NO
06/02/2015 04:51,20.39,18.7,0,429,0.002762411,NO
06/02/2015 04:52,20.39,18.7,0,431.5,0.002762411,NO
06/02/2015 04:53,20.39,18.6,0,435,0.002747573,NO
06/02/2015 04:53,20.39,18.7,0,428,0.002762411,NO
06/02/2015 04:54,20.39,18.7,0,431.5,0.002762411,NO
06/02/2015 04:56,20.39,18.7,0,432.5,0.002762411,NO
06/02/2015 04:57,20.445,18.7,0,434.5,0.00277185,NO
06/02/2015 04:58,20.39,18.7,0,429,0.002762411,NO
06/02/2015 04:59,20.39,18.7,0,432,0.002762411,NO
06/02/2015 05:00,20.39,18.7,0,430,0.002762411,NO
06/02/2015 05:02,20.39,18.7,0,431,0.002762411,NO
06/02/2015 05:03,20.445,18.6,0,431.5,0.002756961,NO
06/02/2015 05:04,20.39,18.7,0,433,0.002762411,NO
06/02/2015 05:05,20.39,18.7,0,437.5,0.002762411,NO
06/02/2015 05:06,20.39,18.7,0,434,0.002762411,NO
06/02/2015 05:06,20.39,18.7,0,432,0.002762411,NO
06/02/2015 05:08,20.39,18.65,0,433,0.002754992,NO
06/02/2015 05:09,20.39,18.7,0,425.5,0.002762411,NO
06/02/2015 05:10,20.39,18.7,0,423,0.002762411,NO
06/02/2015 05:12,20.39,18.6,0,434,0.002747573,NO
06/02/2015 05:13,20.29,18.65,0,427,0.002737949,NO
06/02/2015 05:15,20.34,18.7,0,425.5,0.002753854,NO
06/02/2015 05:16,20.34,18.7,0,433.5,0.002753854,NO
06/02/2015 05:17,20.34,18.7,0,434.5,0.002753854,NO
06/02/2015 05:18,20.39,18.7,0,427,0.002762411,NO
06/02/2015 05:19,20.39,18.65,0,433,0.002754992,NO
06/02/2015 05:19,20.34,18.65,0,433.5,0.002746459,NO
06/02/2015 05:22,20.39,18.7,0,430,0.002762411,NO
06/02/2015 05:23,20.34,18.7,0,430.5,0.002753854,NO
06/02/2015 05:23,20.39,18.7,0,431,0.002762411,NO
06/02/2015 05:25,20.39,18.7,0,433,0.002762411,NO
06/02/2015 05:26,20.39,18.7,0,432,0.002762411,NO
06/02/2015 05:28,20.39,18.7,0,430,0.002762411,NO
06/02/2015 05:29,20.34,18.7,0,431.5,0.002753854,NO
06/02/2015 05:31,20.39,18.7,0,429,0.002762411,NO
06/02/2015 05:32,20.34,18.6,0,431.5,0.002739063,NO
06/02/2015 05:34,20.29,18.745,0,428,0.002751957,NO
06/02/2015 05:35,20.29,18.745,0,425.5,0.002751957,NO
06/02/2015 05:36,20.29,18.745,0,430.5,0.002751957,NO
06/02/2015 05:37,20.29,18.79,0,432,0.002758593,NO
06/02/2015 05:38,20.29,18.7,0,433,0.002745321,NO
06/02/2015 05:38,20.29,18.745,0,435.5,0.002751957,NO
06/02/2015 05:39,20.29,18.79,0,431.5,0.002758593,NO
06/02/2015 05:42,20.29,18.7,0,437,0.002745321,NO
06/02/2015 05:43,20.29,18.7,0,433.5,0.002745321,NO
06/02/2015 05:44,20.29,18.7,0,434,0.002745321,NO
06/02/2015 05:44,20.245,18.695,0,438.5,0.002736927,NO
06/02/2015 05:45,20.29,18.79,0,436.5,0.002758593,NO
06/02/2015 05:47,20.29,18.79,0,437,0.002758593,NO
06/02/2015 05:48,20.29,18.79,0,436,0.002758593,NO
06/02/2015 05:49,20.29,18.79,0,441,0.002758593,NO
06/02/2015 05:50,20.29,18.79,0,440,0.002758593,NO
06/02/2015 05:51,20.29,18.745,0,437,0.002751957,NO
06/02/2015 05:51,20.29,18.79,0,438.5,0.002758593,NO
06/02/2015 05:53,20.29,18.84,0,433,0.002765966,NO
06/02/2015 05:54,20.245,18.795,0,434,0.002751631,NO
06/02/2015 05:55,20.29,18.76,0,437,0.002754169,NO
06/02/2015 05:55,20.29,18.79,0,435,0.002758593,NO
06/02/2015 05:57,20.29,18.79,0,434,0.002758593,NO
06/02/2015 05:57,20.29,18.79,0,437,0.002758593,NO
06/02/2015 05:58,20.29,18.745,0,434.5,0.002751957,NO
06/02/2015 06:00,20.29,18.745,0,439,0.002751957,NO
06/02/2015 06:01,20.29,18.79,0,433,0.002758593,NO
06/02/2015 06:02,20.29,18.7,0,434,0.002745321,NO
06/02/2015 06:03,20.245,18.745,0,433,0.002744279,NO
06/02/2015 06:04,20.245,18.745,0,432.5,0.002744279,NO
06/02/2015 06:04,20.245,18.745,0,433,0.002744279,NO
06/02/2015 06:06,20.2,18.745,0,433,0.002736619,NO
06/02/2015 06:07,20.245,18.84,0,432,0.002758249,NO
06/02/2015 06:08,20.2,18.79,0,434,0.002743218,NO
06/02/2015 06:08,20.29,18.79,0,433,0.002758593,NO
06/02/2015 06:10,20.245,18.745,0,430.5,0.002744279,NO
06/02/2015 06:10,20.29,18.79,0,433,0.002758593,NO
06/02/2015 06:11,20.29,18.745,0,434,0.002751957,NO
06/02/2015 06:13,20.29,18.84,0,430,0.002765966,NO
06/02/2015 06:15,20.29,18.7,0,439,0.002745321,NO
06/02/2015 06:16,20.29,18.79,0,439,0.002758593,NO
06/02/2015 06:16,20.29,18.73,0,442,0.002749745,NO
06/02/2015 06:17,20.2,18.7,0,432,0.002730021,NO
06/02/2015 06:19,20.23,18.73,0,427.5,0.00273952,NO
06/02/2015 06:20,20.29,18.745,0,433,0.002751957,NO
06/02/2015 06:21,20.29,18.6,0,437,0.002730576,NO
06/02/2015 06:22,20.29,18.7,0,432,0.002745321,NO
06/02/2015 06:23,20.2,18.7,0,426,0.002730021,NO
06/02/2015 06:23,20.29,18.7,0,431,0.002745321,NO
06/02/2015 06:26,20.29,18.675,0,429.25,0.002741635,NO
06/02/2015 06:28,20.245,18.65,0,430.5,0.00273031,NO
06/02/2015 06:29,20.29,18.7,0,430,0.002745321,NO
06/02/2015 06:29,20.29,18.7,0,433.5,0.002745321,NO
06/02/2015 06:30,20.29,18.6,0,432.5,0.002730576,NO
06/02/2015 06:32,20.29,18.7,0,432,0.002745321,NO
06/02/2015 06:33,20.29,18.7,0,434,0.002745321,NO
06/02/2015 06:34,20.29,18.6,0,429,0.002730576,NO
06/02/2015 06:35,20.29,18.65,0,438,0.002737949,NO
06/02/2015 06:36,20.29,18.7,0,439,0.002745321,NO
06/02/2015 06:36,20.29,18.7,0,433,0.002745321,NO
06/02/2015 06:38,20.29,18.65,0,433.5,0.002737949,NO
06/02/2015 06:39,20.29,18.6,0,431,0.002730576,NO
06/02/2015 06:40,20.39,18.6,0,434,0.002747573,NO
06/02/2015 06:42,20.39,18.6,0,434,0.002747573,NO
06/02/2015 06:42,20.39,18.6,0,436.5,0.002747573,NO
06/02/2015 06:45,20.39,18.6,0,429.75,0.002747573,NO
06/02/2015 06:46,20.39,18.5,0,428.5,0.002732736,NO
06/02/2015 06:47,20.39,18.6,0,434,0.002747573,NO
06/02/2015 06:48,20.29,18.6,0,435.5,0.002730576,NO
06/02/2015 06:49,20.29,18.39,0,432,0.002699613,NO
06/02/2015 06:49,20.245,18.6,0,433,0.002722958,NO
06/02/2015 06:51,20.29,18.7,0,434,0.002745321,NO
06/02/2015 06:52,20.29,18.65,0,433.5,0.002737949,NO
06/02/2015 06:53,20.2,18.6,0,432,0.002715358,NO
06/02/2015 06:53,20.2,18.6,0,431,0.002715358,NO
06/02/2015 06:55,20.2,18.6,0,435,0.002715358,NO
06/02/2015 06:55,20.2,18.6,0,438,0.002715358,NO
06/02/2015 06:56,20.2,18.6,0,432,0.002715358,NO
06/02/2015 06:58,20.1,18.6,0,430,0.002698537,NO
06/02/2015 06:59,20.2,18.6,0,428.5,0.002715358,NO
06/02/2015 07:01,20.2,18.6,0,432,0.002715358,NO
06/02/2015 07:01,20.2,18.6,0,430,0.002715358,NO
06/02/2015 07:05,20.2,18.6,0,434,0.002715358,NO
06/02/2015 07:06,20.2,18.6,0,429,0.002715358,NO
06/02/2015 07:07,20.2,18.6,0,429,0.002715358,NO
06/02/2015 07:08,20.2,18.6,0,433,0.002715358,NO
06/02/2015 07:08,20.2,18.6,0,436,0.002715358,NO
06/02/2015 07:09,20.2,18.6,0,440,0.002715358,NO
06/02/2015 07:11,20.2,18.6,0,436,0.002715358,NO
06/02/2015 07:12,20.2,18.6,0,435,0.002715358,NO
06/02/2015 07:14,20.2,18.6,0,425.5,0.002715358,NO
06/02/2015 07:14,20.2,18.6,0,432,0.002715358,NO
06/02/2015 07:15,20.245,18.6,0,439.5,0.002722958,NO
06/02/2015 07:17,20.29,18.6,0,434,0.002730576,NO
06/02/2015 07:18,20.29,18.5,0,442,0.002715832,NO
06/02/2015 07:19,20.29,18.5,0,439,0.002715832,NO
06/02/2015 07:21,20.29,18.5,0,439,0.002715832,NO
06/02/2015 07:21,20.29,18.5,0,436,0.002715832,NO
06/02/2015 07:23,20.29,18.5,0,435,0.002715832,NO
06/02/2015 07:24,20.29,18.55,0,439,0.002723204,NO
06/02/2015 07:25,20.29,18.5,0,433,0.002715832,NO
06/02/2015 07:25,20.29,18.5,0,435,0.002715832,NO
06/02/2015 07:27,20.29,18.5,0,436,0.002715832,NO
06/02/2015 07:27,20.245,18.5,0,438,0.002708254,NO
06/02/2015 07:28,20.245,18.55,0,439,0.002715606,NO
06/02/2015 07:30,20.2,18.5,0,436.5,0.002700696,NO
06/02/2015 07:32,20.2,18.5,0,427.5,0.002700696,NO
06/02/2015 07:33,20.2,18.5,0,427,0.002700696,NO
06/02/2015 07:34,20.245,18.55,0,432,0.002715606,NO
06/02/2015 07:34,20.245,18.55,0,438,0.002715606,NO
06/02/2015 07:36,20.2,18.5,0,436,0.002700696,NO
06/02/2015 07:37,20.2,18.5,0,434,0.002700696,NO
06/02/2015 07:38,20.2,18.6,0,435,0.002715358,NO
06/02/2015 07:38,20.2,18.6,0,435,0.002715358,NO
06/02/2015 07:41,20.175,18.6,433,437.5,0.002711144,NO
06/02/2015 07:43,20.175,18.675,422.5,440.75,0.002722124,NO
06/02/2015 07:44,20.2,18.7,419,442,0.002730021,NO
06/02/2015 07:45,20.175,18.7,419,448.5,0.002725784,NO
06/02/2015 07:46,20.1,18.745,419,451,0.002719666,NO
06/02/2015 07:46,20.15,18.7,419,457.25,0.002721553,YES
06/02/2015 07:50,20.125,18.865,411,458,0.00274141,YES
06/02/2015 07:51,20.15,18.89,411,460,0.002749327,YES
06/02/2015 07:52,20.2,18.89,411,459.75,0.002757882,YES
06/02/2015 07:53,20.2,19.05,411,464,0.002781346,YES
06/02/2015 07:58,20.39,19.22,412.2,496.25,0.002839577,YES
06/02/2015 07:59,20.39,19.26,409,496.25,0.002845514,YES
06/02/2015 08:03,20.525,19.315,411,509.25,0.002877666,YES
06/02/2015 08:10,20.7,19.575,419,535.75,0.002948372,YES
06/02/2015 08:13,20.79,19.5,419,551.25,0.002953425,YES
06/02/2015 08:16,20.79,19.525,419,564,0.002957229,YES
06/02/2015 08:17,20.815,19.625,419,568.75,0.002977048,YES
06/02/2015 08:19,20.84,19.65,419,573,0.002985471,YES
06/02/2015 08:19,20.89,19.72,419,575.25,0.003005434,YES
